path,size_bytes,git_status,classification,category,needed_for_v5,needed_for_history,regenerable,recommendation,reason
legacy_documenter/models/dependency.py,440,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/models/entry_point.py,1162,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/models/evidence.py,477,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/models/project.py,798,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/models/source_file.py,415,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/models/symbol.py,852,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/models/webform.py,760,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/orchestration/__init__.py,607,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/orchestration/ai_interpretation.py,9299,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/orchestration/proposal_adapter.py,2160,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/quality/__init__.py,67,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/quality/maintainability_audit.py,10832,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/scanner/__init__.py,38,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/scanner/file_classifier.py,1606,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/scanner/repository_scanner.py,1862,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/utils/__init__.py,231,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/utils/atomic_write.py,1835,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/utils/json_rendering.py,1138,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
legacy_documenter/utils/sanitizer.py,1189,tracked,KEEP,source,yes,no,no,KEEP,Application source code (pipeline implementation).
main.py,103,tracked,KEEP,source,yes,no,no,KEEP,Top-level entrypoint source file.
output/LEVANTAMIENTO_FUNCIONAL.md,25969,tracked,REVIEW,documentation,no,yes,no,REVIEW,Root-level generated functional-elicitation document (document_status=APPROVED metadata) of unclear current role/referrer; do not exclude solely on doubt, confirm with Technical Lead whether it is V3 round evidence or a stray generated artifact.
output/LEVANTAMIENTO_TECNICO.md,34114,tracked,REVIEW,documentation,no,yes,no,REVIEW,Root-level generated technical-elicitation document (document_status=APPROVED metadata) of unclear current role/referrer; do not exclude solely on doubt, confirm with Technical Lead whether it is V3 round evidence or a stray generated artifact.
output/context/,2,ignored,EXCLUDE,generated_smoke_test_output,no,no,yes,EXCLUDE,"Aggregated directory row (1 files) - leftover development/smoke-test run output, already excluded via .gitignore explicit path rule; not canonical, not referenced by any approved baseline."
output/documentation/,225,ignored,EXCLUDE,generated_smoke_test_output,no,no,yes,EXCLUDE,"Aggregated directory row (6 files) - leftover development/smoke-test run output, already excluded via .gitignore explicit path rule; not canonical, not referenced by any approved baseline."
output/index/,809,ignored,EXCLUDE,generated_smoke_test_output,no,no,yes,EXCLUDE,"Aggregated directory row (22 files) - leftover development/smoke-test run output, already excluded via .gitignore explicit path rule; not canonical, not referenced by any approved baseline."
output/v1_r1_full/,30292015,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (17 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v1_r1_internal/,18379,ignored,EXCLUDE,generated_smoke_test_output,no,no,yes,EXCLUDE,"Aggregated directory row (17 files) - leftover development/smoke-test run output, already excluded via .gitignore explicit path rule; not canonical, not referenced by any approved baseline."
output/v2_r4_1_full/,998734139,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (29 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v2_r4_1_internal/,9018,ignored,EXCLUDE,generated_smoke_test_output,no,no,yes,EXCLUDE,"Aggregated directory row (29 files) - leftover development/smoke-test run output, already excluded via .gitignore explicit path rule; not canonical, not referenced by any approved baseline."
output/v2_r4_1_repro_a/,998734137,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (29 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v2_r4_1_repro_b/,998734139,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (29 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v2_r4_full/,955832146,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (29 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v2_r5_1_full/,1277912605,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (34 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v2_r5_1_repro/,1277912605,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (34 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v2_r5_full/,1347864019,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (34 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v3_final/V3_FINAL_BASELINE.json,3090,tracked,KEEP,baseline,yes,yes,no,KEEP,"V3 final baseline, closure evidence referenced by CLAUDE.md read order."
output/v3_r10/MAINTAINABILITY_AUDIT_AFTER.json,31004,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r10/MAINTAINABILITY_AUDIT_BEFORE.json,30928,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r10/REFACTORING_MAP.json,1959,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r10_1/MAINTAINABILITY_AUDIT_AFTER.json,40685,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r10_1/MAINTAINABILITY_AUDIT_BEFORE.json,31004,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r10_1/REFACTORING_MAP.json,12973,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r10_1/TECHNICAL_DEBT_REMAINING.json,1461,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r7_2/COVERAGE_INDEX.json,2712,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r7_2/INTERMEDIATE_ASSESSMENTS.json,103149,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r7_2/LOCAL_ASSESSMENTS.json,216337,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_1/,755252732,ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,"Aggregated directory row (7 files) - full/reproducibility legacy-repository scan dump, already excluded via .gitignore explicit path rule; regenerable via main.py per docs/PROJECT_RECOVERY.md."
output/v3_r8_2/ARCHITECTURE_INTERPRETATION.json,6616,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_2/DEEP_ANALYSIS_MERGED_SUMMARY.json,976,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_2/INTERPRETATION_REQUESTS.json,46334,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_2/INTERPRETATION_RESULTS.json,12651,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_2/MISSING_INFORMATION_REEVALUATION.json,143781,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_3/EVIDENCE_EXHAUSTION_SUMMARY.json,799,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_3/TARGETED_EVIDENCE.json,8828,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_3/TARGETED_LOOKUPS.json,3956,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_3/TARGET_DEFINITIONS.json,5176,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r8_3/TARGET_REEVALUATION.json,16862,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r9/KNOWLEDGE_BOUNDARY.json,1549,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r9/KNOWLEDGE_PROJECTION.json,52271,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r9/KNOWLEDGE_READINESS.json,477,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v3_r9/READINESS_TRACEABILITY.json,936,tracked,KEEP,round_evidence,no,yes,no,KEEP,Small V3 round assessment/interpretation artifact forming part of the historical closure trail.
output/v4_1_r0/V4_1_MAINTAINABILITY_INVENTORY.json,190104,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r0/V4_1_REFACTOR_PLAN.json,18517,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r1/V4_1_R1_BEHAVIORAL_EQUIVALENCE.json,9097,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r10/V4_1_FINAL_BASELINE.json,2746,tracked,KEEP,baseline,yes,yes,no,KEEP,Formal version-closure baseline/manifest; authoritative evidence of a closed round/version.
output/v4_1_r10/V4_1_FINAL_MANIFEST.json,7446,tracked,KEEP,baseline,yes,yes,no,KEEP,Formal version-closure baseline/manifest; authoritative evidence of a closed round/version.
output/v4_1_r2/V4_1_R2_TYPE_AND_CONTRACT_EQUIVALENCE.json,30873,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r3/V4_1_R3_NAMING_COMPATIBILITY.json,13711,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r4/V4_1_R4_READINESS_EQUIVALENCE.json,10445,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r5/V4_1_R5_ORCHESTRATOR_CHARACTERIZATION.json,45796,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r6/V4_1_R6_EXTRACTION_EQUIVALENCE.json,15626,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r7/V4_1_R7_EXCEPTION_BOUNDARY_EQUIVALENCE.json,11963,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r8/V4_1_R8_NAMING_DOCUMENTATION_EQUIVALENCE.json,9834,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_1_r9/V4_1_R9_COMPREHENSIVE_EQUIVALENCE.json,17030,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_2_r7_ist_operacional/RUN_SUMMARY.json,959,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/RUN_SUMMARY.md,907,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/ai_context/ARCHITECTURE_GRAPH.json,69740057,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/ai_context/FUNCTIONAL_FLOWS.json,144008622,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/ai_context/SYSTEM_CONTEXT.json,6070127,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/ai_context/SYSTEM_CONTEXT.md,871,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/ai_context/TRACEABILITY.json,59358789,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/context/projects.json,896897,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/ANALYSIS_WARNINGS.md,43,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/CONFIGURATION_SUMMARY.md,6985,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/DATABASE_ACCESS.md,5187550,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/FUNCTIONAL_FLOWS.md,44138737,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/PROJECT_DEPENDENCIES.md,978565,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/PROJECT_OVERVIEW.md,351,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/SOLUTION_STRUCTURE.md,22502,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/UNRESOLVED_FINDINGS.md,12863870,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/WEBFORMS_MAP.md,1372218,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/documentation/WEB_ENTRY_POINTS.md,1229080,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/calls.json,211588538,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/configuration.json,278682,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/data_access.json,26610868,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/data_parameters.json,90890159,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/dependencies.json,8917658,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/entry_points.json,30284763,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/errors.json,2,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/event_bindings.json,9781396,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/files.json,3794268,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/flow_summary.json,559,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/flow_unresolved.json,118282168,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/functional_dependencies.json,227153633,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/functional_flows.json,123233553,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/functional_paths.json,124174498,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/logical_symbols.json,332,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/projects.json,1267216,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/repository.json,83439,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/solutions.json,89561,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/sql_operations.json,2436,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/stored_procedures.json,6135867,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/symbols.json,8407472,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r7_ist_operacional/index/webforms.json,4479511,untracked_not_ignored,EXCLUDE,operational_analysis_output,no,no,yes,EXCLUDE,Real IST pilot operational output (generated analysis of real legacy system); must not enter Git per policy; currently untracked but NOT covered by .gitignore (gap).
output/v4_2_r8/V4_2_FINAL_BASELINE.json,3661,tracked,KEEP,baseline,yes,yes,no,KEEP,Formal version-closure baseline/manifest; authoritative evidence of a closed round/version.
output/v4_2_r8/V4_2_FINAL_MANIFEST.json,7935,tracked,KEEP,baseline,yes,yes,no,KEEP,Formal version-closure baseline/manifest; authoritative evidence of a closed round/version.
output/v4_bootstrap/V4_GAP_ANALYSIS.json,5470,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_bootstrap/V4_REUSE_INVENTORY.json,9423,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_bootstrap/V4_TECHNICAL_DEBT_CLASSIFICATION.json,2105,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r1/V4_KNOWLEDGE_DOMAIN_MODEL_CONTRACT.json,4521,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r10/V4_CANONICAL_KNOWLEDGE_COMPOSITION_CONTRACT.json,11750,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r10/V4_CANONICAL_KNOWLEDGE_COMPOSITION_EXAMPLE.json,2980,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r11/V4_HUMAN_READABLE_DOCUMENT_PROJECTION_CONTRACT.json,12956,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r11/V4_HUMAN_READABLE_DOCUMENT_PROJECTION_EXAMPLE.json,3468,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r11/example_docs/00-el-area/equipo-y-roles.md,373,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/00-el-area/espacios-de-trabajo.md,383,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/00-el-area/funciones.md,373,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/00-el-area/glosario.md,638,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/00-el-area/primer-dia.md,366,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/00-el-area/que-es-el-area.md,375,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/01-gobernanza/fuente-de-verdad.md,399,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/01-gobernanza/gestion-del-tablero.md,385,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
